@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
561,'2025/11/15 19:22:27:001',3,0.737422,0.379786,0.806216,0.416657,0.842655,0.820134,0.569699,0.798822,0.623198,0.848148,0.630495,0.899852,0.74013,0.92714,0.807861,0.946493,0.867222,0.80271,0.653007,0.829406,0.786382,0.83951,0.864033,0.84617,0.926126,0.759269,0.646908,0.770001,0.769152,0.779892,0.845791,0.786601,0.913318,0.714024,0.607074,0,0,0.720449,0.701846,0.740875,0.681389,0.486429,3
562,'2025/11/15 19:22:27:028',3,0.760329,0.386481,0.827973,0.412625,0.868815,0.827317,0.564335,0.797244,0.614474,0.872889,0.632112,0.926004,0.73948,0.955104,0.810258,0.975532,0.871688,0.824844,0.655726,0.853234,0.786435,0.864862,0.867512,0.873243,0.932429,0.781597,0.648044,0.792014,0.775678,0.801083,0.857755,0.808866,0.925554,0.737682,0.614961,0,0,0.743659,0.697399,0.761137,0.673502,0.483978,3
563,'2025/11/15 19:22:27:081',3,0.769978,0.388377,0.837097,0.412088,0.884056,0.843385,0.569411,0.804503,0.621277,0.886841,0.632028,0.942146,0.734433,0.970849,0.805984,0.988683,0.869581,0.837569,0.659467,0.865372,0.787712,0.875887,0.868499,0.884045,0.936235,0.792465,0.65277,0.80347,0.771524,0.814653,0.854968,0.825157,0.926153,0.746774,0.619483,0,0,0.750909,0.692528,0.774423,0.667731,0.485704,3
564,'2025/11/15 19:22:27:140',3,0.774567,0.392978,0.841591,0.412833,0.885461,0.846328,0.561657,0.810603,0.614653,0.891307,0.632855,0.94746,0.734016,0.975834,0.80278,0.994785,0.863915,0.840599,0.657658,0.869835,0.783707,0.883495,0.861537,0.893614,0.927952,0.794383,0.64992,0.807758,0.765019,0.822038,0.843799,0.833296,0.911728,0.749623,0.6165,0,0,0.75955,0.687152,0.780374,0.657421,0.484051,3
565,'2025/11/15 19:22:27:144',3,0.807163,0.36839,0.859684,0.399303,0.886102,0.84641,0.548235,0.812922,0.605334,0.89034,0.615192,0.948648,0.715518,0.979694,0.782645,1,0.84169,0.842684,0.638341,0.871604,0.766909,0.885936,0.847397,0.897046,0.91488,0.798271,0.628661,0.809335,0.755099,0.823373,0.838638,0.834837,0.907473,0.753729,0.591364,0,0,0.754608,0.674715,0.778356,0.647882,0.471011,3
566,'2025/11/15 19:22:27:196',3,0.782251,0.354001,0.843988,0.373918,0.886882,0.849578,0.531647,0.811704,0.591177,0.892789,0.594294,0.951047,0.691617,0.979958,0.757446,1,0.818864,0.846837,0.624365,0.874771,0.754379,0.886727,0.83052,0.896425,0.896639,0.802068,0.619225,0.814176,0.740193,0.825611,0.821319,0.833406,0.892474,0.754364,0.585438,0,0,0.760985,0.663127,0.783229,0.632199,0.444275,3
567,'2025/11/15 19:22:27:201',3,0.782015,0.344061,0.840134,0.363238,0.876273,0.839873,0.512546,0.80634,0.572387,0.8901,0.575087,0.952741,0.671299,0.98248,0.736104,1,0.794597,0.844751,0.607395,0.879118,0.736263,0.894669,0.814587,0.906087,0.879225,0.800628,0.605188,0.81677,0.72609,0.831043,0.805963,0.841876,0.871966,0.754281,0.574664,0,0,0.760355,0.65126,0.780476,0.62146,0.430022,3
568,'2025/11/15 19:22:27:248',3,0.800902,0.320994,0.853054,0.34416,0.879457,0.837996,0.501749,0.802983,0.563269,0.895102,0.55817,0.95446,0.658258,0.98285,0.722947,1,0.780457,0.849881,0.588747,0.88282,0.721091,0.898282,0.797535,0.909839,0.860407,0.804464,0.585432,0.820307,0.711221,0.835765,0.789852,0.847122,0.856331,0.756268,0.553244,0,0,0.761661,0.634604,0.78119,0.603925,0.417004,3
569,'2025/11/15 19:22:27:258',3,0.776734,0.311254,0.83947,0.329815,0.886019,0.848911,0.487945,0.810126,0.545098,0.893592,0.544536,0.954693,0.642624,0.985533,0.705529,1,0.762952,0.84716,0.576339,0.881656,0.707928,0.897233,0.784782,0.908167,0.849355,0.801489,0.574243,0.817747,0.694533,0.833119,0.775989,0.843931,0.84466,0.751746,0.54488,0,0,0.759956,0.620627,0.78362,0.591452,0.400096,3
570,'2025/11/15 19:22:27:286',3,0.761054,0.309725,0.826513,0.320702,0.873802,0.844939,0.481689,0.812463,0.540827,0.890898,0.536955,0.95198,0.630824,0.983336,0.692984,1,0.749345,0.844442,0.571183,0.881836,0.698891,0.900815,0.775356,0.915301,0.838895,0.797654,0.570822,0.816178,0.686511,0.835329,0.765643,0.850137,0.832399,0.748356,0.54294,0,0,0.762129,0.610703,0.783481,0.574506,0.393067,3
571,'2025/11/15 19:22:27:336',3,0.755323,0.312364,0.821125,0.32104,0.869116,0.836097,0.47396,0.8016,0.52933,0.884968,0.534647,0.946446,0.625418,0.978,0.684956,1,0.738862,0.838065,0.569309,0.877857,0.693573,0.898193,0.769307,0.91477,0.834217,0.791344,0.569473,0.810429,0.684052,0.830486,0.763029,0.847553,0.831182,0.742996,0.541332,0,0,0.755719,0.608565,0.775491,0.569263,0.388402,3
572,'2025/11/15 19:22:27:355',3,0.750475,0.306423,0.815734,0.315864,0.863601,0.827989,0.471697,0.789486,0.527694,0.880139,0.532973,0.943657,0.6255,0.977002,0.687918,1,0.744368,0.832946,0.568035,0.873397,0.689936,0.893808,0.767111,0.9108,0.83289,0.785999,0.568509,0.805513,0.684584,0.824761,0.765108,0.84126,0.833965,0.737005,0.540058,0,0,0.7479,0.608059,0.769627,0.570109,0.384237,3
573,'2025/11/15 19:22:27:418',3,0.746158,0.306187,0.811463,0.319069,0.856489,0.821465,0.473415,0.787656,0.529064,0.87576,0.534813,0.940221,0.627371,0.974729,0.689967,0.999493,0.746033,0.828181,0.569262,0.868308,0.691669,0.888502,0.768152,0.905998,0.833446,0.781085,0.570184,0.798884,0.685999,0.817895,0.76469,0.83511,0.832622,0.732613,0.54297,0,0,0.742839,0.605818,0.762752,0.565335,0.389397,3
574,'2025/11/15 19:22:27:424',3,0.746233,0.299839,0.809304,0.314515,0.85371,0.817684,0.472905,0.781769,0.53061,0.874767,0.528127,0.940786,0.621693,0.975272,0.686059,0.999749,0.744217,0.827701,0.562485,0.869164,0.686908,0.888575,0.762459,0.904244,0.827002,0.780076,0.564372,0.801039,0.678434,0.820602,0.756822,0.836246,0.826017,0.730194,0.538575,0,0,0.741822,0.603592,0.761562,0.562532,0.387174,3
575,'2025/11/15 19:22:27:467',3,0.745555,0.290842,0.807091,0.30688,0.850815,0.817596,0.468425,0.782298,0.526721,0.872999,0.520328,0.938688,0.611006,0.973459,0.671951,0.998999,0.727941,0.827526,0.556357,0.870501,0.68008,0.89108,0.754059,0.90735,0.817546,0.780121,0.558808,0.802297,0.673694,0.823032,0.751154,0.839531,0.819547,0.729597,0.532946,0,0,0.740922,0.600708,0.760069,0.55949,0.381479,3
576,'2025/11/15 19:22:27:489',3,0.743726,0.284485,0.80566,0.297811,0.849172,0.816517,0.458928,0.783243,0.520253,0.873837,0.510505,0.94009,0.599372,0.975355,0.659657,1,0.715125,0.828808,0.5487,0.872309,0.673213,0.892434,0.747031,0.909264,0.810456,0.781091,0.553526,0.805835,0.666806,0.826426,0.74331,0.842798,0.812573,0.729718,0.528607,0,0,0.741378,0.595139,0.760153,0.553012,0.370763,3
577,'2025/11/15 19:22:27:544',3,0.734924,0.280634,0.800487,0.290358,0.847367,0.818643,0.449618,0.786802,0.509733,0.872594,0.504226,0.938815,0.593079,0.974463,0.652853,1,0.708468,0.827364,0.543185,0.87314,0.666044,0.895603,0.740025,0.915045,0.80367,0.779143,0.548932,0.804568,0.660156,0.827025,0.736473,0.845729,0.805536,0.726998,0.525122,0,0,0.742168,0.586416,0.76042,0.542818,0.361804,3
578,'2025/11/15 19:22:27:595',3,0.732861,0.276455,0.794664,0.284444,0.843803,0.817673,0.438458,0.785442,0.500918,0.871813,0.500562,0.937662,0.587431,0.972845,0.646479,0.999837,0.70152,0.826178,0.539608,0.872606,0.660091,0.896035,0.732759,0.915881,0.79549,0.777335,0.545001,0.803891,0.654945,0.826613,0.730051,0.845791,0.79698,0.72482,0.522062,0,0,0.74135,0.579447,0.756599,0.533165,0.350283,3
579,'2025/11/15 19:22:27:600',3,0.725396,0.275245,0.789964,0.285386,0.83786,0.811213,0.443283,0.784772,0.503721,0.86656,0.49957,0.933002,0.589682,0.971575,0.651114,1,0.705784,0.819963,0.538911,0.864004,0.659086,0.887319,0.734205,0.907051,0.795637,0.771465,0.542987,0.797224,0.654869,0.818966,0.731664,0.838795,0.795547,0.720054,0.517741,0,0,0.72795,0.577164,0.742284,0.539087,0.35283,3
580,'2025/11/15 19:22:27:630',3,0.714372,0.27326,0.782239,0.288067,0.829117,0.796666,0.443406,0.766025,0.499819,0.857735,0.496856,0.923961,0.59011,0.96075,0.652076,0.989113,0.708445,0.810352,0.535375,0.854604,0.655771,0.877058,0.731121,0.896806,0.792681,0.761761,0.542097,0.785632,0.655732,0.80724,0.733095,0.827113,0.797686,0.711072,0.51999,0,0,0.721262,0.575039,0.733737,0.532935,0.357985,3
581,'2025/11/15 19:22:27:702',3,0.715398,0.268108,0.77981,0.289863,0.822447,0.786685,0.447415,0.751527,0.502311,0.84723,0.502859,0.913393,0.592822,0.950993,0.651394,0.980858,0.705307,0.801053,0.538546,0.843742,0.657245,0.866219,0.731254,0.885912,0.79204,0.753962,0.541618,0.774016,0.656325,0.795181,0.732674,0.8143,0.797234,0.704766,0.515263,0,0,0.712646,0.576977,0.728455,0.535295,0.363937,3
582,'2025/11/15 19:22:27:707',3,0.716038,0.26391,0.775952,0.287666,0.817754,0.780897,0.441011,0.743622,0.495698,0.84153,0.502111,0.909729,0.594778,0.949301,0.655529,0.979836,0.711168,0.795536,0.535984,0.839727,0.656776,0.861986,0.72988,0.88063,0.791887,0.748637,0.539087,0.770599,0.649992,0.792197,0.724642,0.810656,0.790248,0.698881,0.514362,0,0,0.707063,0.574022,0.723258,0.530248,0.361221,3
583,'2025/11/15 19:22:27:751',3,0.713524,0.263509,0.773747,0.285685,0.815057,0.774884,0.441254,0.739151,0.499474,0.839538,0.499984,0.908591,0.593237,0.948314,0.653991,0.979264,0.709821,0.793942,0.534274,0.838689,0.656613,0.860398,0.730297,0.878782,0.79417,0.747125,0.536955,0.769392,0.647722,0.790969,0.723526,0.808839,0.792729,0.696869,0.511515,0,0,0.705072,0.570893,0.722758,0.526134,0.359418,3
584,'2025/11/15 19:22:27:764',3,0.712907,0.263123,0.772556,0.282246,0.814338,0.777152,0.439741,0.742324,0.500794,0.839024,0.49907,0.906641,0.591811,0.946249,0.652144,0.977839,0.70769,0.793964,0.533516,0.838906,0.65629,0.860277,0.728946,0.878874,0.792497,0.747081,0.536026,0.769902,0.64635,0.79092,0.721642,0.80876,0.79094,0.696331,0.510023,0,0,0.704645,0.57085,0.721716,0.525591,0.354776,3
585,'2025/11/15 19:22:27:821',3,0.711773,0.262505,0.772328,0.281512,0.815496,0.778366,0.436502,0.742282,0.495907,0.839513,0.497723,0.907595,0.589702,0.946939,0.64981,0.978314,0.705375,0.794246,0.533527,0.839213,0.654111,0.860754,0.726132,0.879147,0.788529,0.747247,0.53599,0.770771,0.64405,0.791335,0.719183,0.80854,0.788415,0.696813,0.50965,0,0,0.705916,0.568871,0.722426,0.525053,0.352809,3
586,'2025/11/15 19:22:27:830',3,0.709807,0.263906,0.770102,0.281,0.813103,0.778076,0.43293,0.743739,0.492761,0.839793,0.496709,0.907374,0.587937,0.947442,0.646836,0.97917,0.701335,0.794756,0.532809,0.839452,0.652998,0.861255,0.725908,0.880422,0.787898,0.747704,0.535196,0.770841,0.643359,0.791937,0.71834,0.809735,0.785863,0.697166,0.509073,0,0,0.708041,0.564959,0.724661,0.520898,0.350527,3
587,'2025/11/15 19:22:27:878',3,0.710759,0.260044,0.771053,0.280164,0.813285,0.777817,0.43156,0.741942,0.487955,0.839057,0.495912,0.906066,0.586444,0.946434,0.645096,0.978112,0.699697,0.793865,0.530758,0.837944,0.650554,0.860024,0.722852,0.87925,0.785148,0.746865,0.532482,0.769534,0.641324,0.790858,0.715481,0.809522,0.78263,0.695912,0.504649,0,0,0.704105,0.566445,0.721667,0.522417,0.350554,3
588,'2025/11/15 19:22:27:935',3,0.710383,0.254895,0.770486,0.276382,0.811366,0.774829,0.426998,0.738941,0.482392,0.835548,0.494003,0.902583,0.586586,0.941553,0.645284,0.972265,0.699846,0.789475,0.529333,0.83224,0.649162,0.854434,0.72086,0.873016,0.781698,0.742589,0.529562,0.763184,0.63913,0.784712,0.713005,0.803549,0.778337,0.692543,0.500126,0,0,0.698668,0.564976,0.717183,0.524978,0.347279,3
589,'2025/11/15 19:22:27:940',3,0.704822,0.252508,0.764578,0.274704,0.805416,0.770976,0.424874,0.736269,0.47928,0.832343,0.48998,0.894456,0.586683,0.931946,0.645712,0.961594,0.700309,0.785989,0.5252,0.825834,0.646453,0.846782,0.720229,0.864948,0.780759,0.738198,0.527141,0.754878,0.636311,0.774963,0.710415,0.792988,0.774347,0.687667,0.499819,0,0,0.696894,0.557391,0.714666,0.515764,0.346298,3
590,'2025/11/15 19:22:27:984',3,0.688175,0.256218,0.749159,0.271307,0.793361,0.764982,0.415601,0.727861,0.463478,0.816934,0.491779,0.879007,0.587852,0.916486,0.647524,0.946103,0.702874,0.771445,0.526758,0.810305,0.645707,0.830384,0.71958,0.847534,0.783243,0.725037,0.529145,0.742512,0.632266,0.761406,0.707295,0.777441,0.772975,0.677166,0.502826,0,0,0.691483,0.548404,0.707496,0.507636,0.339126,3
591,'2025/11/15 19:22:27:993',3,0.678932,0.250986,0.739613,0.27003,0.780793,0.748784,0.417774,0.709285,0.465056,0.804208,0.489891,0.862353,0.582723,0.898247,0.642816,0.926545,0.699512,0.76045,0.523716,0.796737,0.639585,0.814469,0.712581,0.830764,0.776796,0.714813,0.524335,0.729941,0.629095,0.746027,0.701739,0.759975,0.76702,0.66586,0.496903,0,0,0.675437,0.547767,0.691996,0.504955,0.341979,3
592,'2025/11/15 19:22:28:053',3,0.674628,0.24656,0.735449,0.264459,0.780257,0.743957,0.405362,0.701391,0.453824,0.793706,0.487914,0.850256,0.58091,0.884568,0.640921,0.910619,0.697474,0.746163,0.520137,0.780308,0.637722,0.79782,0.710931,0.812644,0.77537,0.700222,0.518639,0.712947,0.621366,0.728311,0.694986,0.740858,0.760035,0.653581,0.49074,0,0,0.664386,0.541451,0.680456,0.502374,0.33151,3
593,'2025/11/15 19:22:28:062',3,0.676102,0.237263,0.734113,0.260109,0.775149,0.738817,0.397487,0.695636,0.439533,0.786043,0.484256,0.84072,0.580753,0.873886,0.641612,0.899355,0.698658,0.738611,0.514041,0.770007,0.633858,0.785361,0.707502,0.798583,0.773971,0.693451,0.509917,0.704024,0.614364,0.717668,0.687846,0.729567,0.754891,0.647866,0.477624,0,0,0.654127,0.534805,0.670291,0.496168,0.328151,3
594,'2025/11/15 19:22:28:112',3,0.673407,0.236735,0.733335,0.258873,0.777031,0.740234,0.39219,0.695779,0.435091,0.782069,0.486341,0.835712,0.58261,0.868304,0.643655,0.89318,0.701359,0.732807,0.514226,0.761898,0.634864,0.776089,0.709194,0.787657,0.77702,0.686658,0.507247,0.695353,0.609412,0.70765,0.683439,0.717117,0.750866,0.641321,0.472688,0,0,0.652686,0.528013,0.673977,0.488225,0.325249,3
595,'2025/11/15 19:22:28:161',3,0.676704,0.235229,0.73461,0.258128,0.773892,0.737135,0.394963,0.693428,0.438719,0.779571,0.488102,0.83154,0.587362,0.863405,0.648677,0.887709,0.705384,0.730289,0.514248,0.757781,0.637034,0.771596,0.7117,0.783414,0.779061,0.684121,0.506508,0.690508,0.610368,0.702817,0.684788,0.713061,0.752411,0.638846,0.47036,0,0,0.648141,0.530502,0.670018,0.493742,0.326647,3
596,'2025/11/15 19:22:28:167',3,0.685575,0.232349,0.739165,0.261282,0.773286,0.732917,0.402456,0.688177,0.448967,0.778111,0.489196,0.828433,0.59069,0.859898,0.653969,0.884068,0.713243,0.728954,0.513727,0.75491,0.63931,0.767562,0.714838,0.777988,0.78377,0.682751,0.50451,0.687658,0.612372,0.699345,0.686683,0.709187,0.755402,0.637052,0.468191,0,0,0.642897,0.53317,0.665266,0.494651,0.334189,3
597,'2025/11/15 19:22:28:204',3,0.675923,0.238744,0.733619,0.264091,0.771203,0.732941,0.409121,0.689631,0.457299,0.777638,0.494423,0.828327,0.598012,0.860001,0.661329,0.884425,0.719582,0.728733,0.520148,0.754437,0.647116,0.765495,0.723265,0.7743,0.791009,0.682323,0.511568,0.687931,0.618107,0.698353,0.692533,0.707232,0.760732,0.635997,0.473664,0,0,0.640224,0.536291,0.663846,0.501155,0.335237,3
598,'2025/11/15 19:22:28:275',3,0.676715,0.239732,0.732852,0.271246,0.76808,0.728403,0.413331,0.683324,0.455043,0.772148,0.501678,0.823652,0.602642,0.854142,0.665211,0.877371,0.72423,0.723458,0.524953,0.749469,0.649381,0.761033,0.724254,0.770896,0.792304,0.677969,0.514289,0.683088,0.621434,0.694199,0.695857,0.703239,0.765287,0.633313,0.473428,0,0,0.637935,0.544518,0.662261,0.508573,0.343107,3
599,'2025/11/15 19:22:28:281',3,0.674729,0.243038,0.730791,0.272669,0.767258,0.727117,0.416462,0.68285,0.461794,0.771172,0.503503,0.820477,0.605329,0.850728,0.667786,0.874098,0.72596,0.72199,0.528647,0.746943,0.652852,0.757859,0.727963,0.766318,0.795088,0.67623,0.519005,0.68248,0.624822,0.692606,0.698488,0.700746,0.764807,0.63048,0.479958,0,0,0.633084,0.54351,0.655426,0.512586,0.343953,3
600,'2025/11/15 19:22:28:341',3,0.669333,0.246923,0.725806,0.275295,0.763067,0.722425,0.417164,0.675717,0.459565,0.766482,0.503145,0.816848,0.603575,0.846529,0.666145,0.869037,0.724903,0.717294,0.529191,0.742782,0.652979,0.753771,0.726629,0.762619,0.793163,0.671424,0.520211,0.678784,0.628138,0.688457,0.699421,0.697076,0.764639,0.625972,0.482406,0,0,0.626714,0.547044,0.647319,0.513671,0.348183,3
601,'2025/11/15 19:22:28:346',3,0.657764,0.24465,0.717573,0.271684,0.757404,0.717629,0.413026,0.672377,0.453493,0.758762,0.496537,0.808136,0.59804,0.838262,0.662161,0.861093,0.721647,0.7102,0.52248,0.736401,0.646186,0.748219,0.721504,0.75816,0.788312,0.664771,0.514605,0.672428,0.625024,0.683029,0.696535,0.692882,0.758819,0.618698,0.477943,0,0,0.61641,0.546713,0.639698,0.516087,0.343868,3
602,'2025/11/15 19:22:28:393',3,0.643291,0.241399,0.703977,0.270376,0.745682,0.708714,0.406176,0.662282,0.441165,0.747956,0.492977,0.797383,0.592245,0.827068,0.655221,0.849582,0.712813,0.698445,0.518749,0.723822,0.640833,0.736102,0.716628,0.746692,0.782957,0.652941,0.509346,0.660422,0.614486,0.671579,0.687322,0.681739,0.750569,0.608263,0.471393,0,0,0.611165,0.528808,0.633605,0.50057,0.341464,3
603,'2025/11/15 19:22:28:398',3,0.626156,0.23416,0.685441,0.262438,0.725963,0.688447,0.398853,0.641051,0.435161,0.729304,0.481663,0.777819,0.583909,0.808548,0.646644,0.832532,0.7029,0.680417,0.506545,0.70581,0.630565,0.720232,0.707268,0.733046,0.774566,0.636138,0.497607,0.641671,0.603133,0.652851,0.676369,0.663103,0.740006,0.591069,0.459971,0,0,0.595281,0.518786,0.615934,0.491221,0.330757,3
604,'2025/11/15 19:22:28:447',3,0.607983,0.232667,0.666244,0.264664,0.701303,0.660787,0.401771,0.616971,0.432631,0.701276,0.482491,0.746515,0.579036,0.774976,0.641537,0.800565,0.690365,0.656793,0.50932,0.680617,0.621943,0.692369,0.703402,0.704058,0.768418,0.614852,0.496439,0.621218,0.603213,0.62747,0.673765,0.638872,0.730623,0.570034,0.453717,0,0,0.564561,0.500704,0.576456,0.493649,0.334808,3
605,'2025/11/15 19:22:28:457',3,0.581732,0.218998,0.644106,0.263467,0.676119,0.634051,0.405134,0.580427,0.423729,0.67197,0.481875,0.718924,0.581233,0.747506,0.643987,0.770182,0.697274,0.621971,0.500428,0.644345,0.612729,0.653807,0.687089,0.662946,0.749448,0.574647,0.483972,0.583436,0.589222,0.596162,0.659738,0.608794,0.716681,0.527707,0.438798,0,0,0.530687,0.495924,0.552978,0.487424,0.341001,3
606,'2025/11/15 19:22:28:507',3,0.55043,0.213421,0.610586,0.2583,0.639855,0.600778,0.395589,0.550897,0.411183,0.641972,0.470948,0.683564,0.572999,0.710636,0.638955,0.730623,0.694319,0.592984,0.494778,0.613236,0.611453,0.621298,0.688091,0.62978,0.750359,0.543334,0.487865,0.549447,0.588155,0.562216,0.66182,0.574291,0.721699,0.492164,0.453644,0,0,0.497681,0.490421,0.524405,0.463597,0.338902,3
607,'2025/11/15 19:22:28:532',3,0.50859,0.20297,0.570891,0.246075,0.603599,0.564689,0.390087,0.510373,0.411996,0.609843,0.471751,0.643524,0.570248,0.665695,0.634832,0.686018,0.689727,0.558803,0.494612,0.570108,0.60576,0.576514,0.679668,0.587655,0.741495,0.507335,0.48329,0.501944,0.58652,0.509886,0.656876,0.521056,0.714407,0.455973,0.44459,0,0,0.452722,0.498791,0.475708,0.481105,0.329312,3
608,'2025/11/15 19:22:28:587',3,0.479994,0.194818,0.543515,0.241263,0.582785,0.537682,0.391981,0.481972,0.41163,0.575082,0.460543,0.606672,0.568154,0.625019,0.63588,0.639324,0.692745,0.524393,0.478612,0.536259,0.602559,0.541418,0.68162,0.550676,0.746905,0.476702,0.467705,0.468122,0.579946,0.470069,0.654835,0.476707,0.717293,0.428319,0.429925,0,0,0.42062,0.491241,0.446964,0.463399,0.327376,3
609,'2025/11/15 19:22:28:593',3,0.44025,0.179659,0.501041,0.233484,0.535482,0.497123,0.391044,0.445328,0.405366,0.519211,0.453498,0.544224,0.558882,0.56117,0.62898,0.572845,0.683097,0.471189,0.470275,0.479605,0.589232,0.484326,0.670333,0.489033,0.738304,0.426264,0.460359,0.431745,0.567862,0.440374,0.644634,0.448311,0.708473,0.381024,0.425686,0,0,0.388918,0.474038,0.413257,0.451355,0.320513,3
610,'2025/11/15 19:22:28:648',3,0.406061,0.16856,0.46859,0.223225,0.502452,0.460392,0.379742,0.406549,0.39346,0.478754,0.43153,0.501398,0.523228,0.511262,0.581828,0.513101,0.632705,0.432778,0.456264,0.444623,0.581085,0.4505,0.663418,0.454241,0.731328,0.388345,0.454139,0.388373,0.559179,0.391171,0.63898,0.392296,0.702226,0.342094,0.427919,0,0,0.354209,0.4707,0.376223,0.442571,0.315258,3
611,'2025/11/15 19:22:28:660',3,0.386422,0.172676,0.443321,0.22607,0.462341,0.411842,0.374377,0.35722,0.390059,0.455597,0.451544,0.478825,0.559596,0.492412,0.629539,0.500054,0.686936,0.407338,0.4659,0.412826,0.590092,0.414354,0.669588,0.416777,0.734721,0.363313,0.449592,0.350876,0.560719,0.3471,0.637967,0.347442,0.701527,0.320064,0.408593,0,0,0.313257,0.461684,0.335869,0.436055,0.31777,3
612,'2025/11/15 19:22:28:701',3,0.362769,0.176664,0.416675,0.236015,0.433154,0.374695,0.382022,0.3153,0.397901,0.415505,0.461256,0.440475,0.565916,0.455652,0.630331,0.465437,0.688786,0.367879,0.47435,0.375152,0.591769,0.377913,0.666575,0.379828,0.730395,0.325782,0.460843,0.311396,0.562429,0.306892,0.636702,0.302444,0.700276,0.287007,0.424091,0,0,0.285778,0.474539,0.306645,0.441141,0.333379,3
613,'2025/11/15 19:22:28:732',3,0.342135,0.179616,0.396626,0.236362,0.41499,0.348647,0.385764,0.284984,0.401276,0.396769,0.461084,0.416154,0.573723,0.42815,0.643634,0.434448,0.707626,0.344078,0.469436,0.348377,0.591949,0.347289,0.667946,0.345123,0.734592,0.29964,0.450093,0.280851,0.551259,0.273997,0.626092,0.266423,0.692025,0.260099,0.408525,0,0,0.258941,0.457969,0.283805,0.42637,0.33443,3
614,'2025/11/15 19:22:28:781',3,0.3212,0.185023,0.375262,0.235683,0.389913,0.320052,0.384391,0.258622,0.410798,0.379644,0.459773,0.398541,0.57508,0.408157,0.644584,0.41216,0.707784,0.325097,0.472425,0.325486,0.597406,0.321377,0.67301,0.317977,0.737662,0.280666,0.45582,0.257988,0.561125,0.249666,0.63177,0.242967,0.695125,0.244184,0.415305,0,0,0.228952,0.461265,0.245451,0.431616,0.331532,3
615,'2025/11/15 19:22:28:787',3,0.302057,0.189303,0.349378,0.249993,0.356696,0.293402,0.391561,0.237797,0.413858,0.346749,0.466509,0.370815,0.58225,0.382794,0.652785,0.387995,0.713927,0.298083,0.47517,0.30269,0.600684,0.301225,0.679825,0.298428,0.74607,0.258601,0.45514,0.232555,0.561644,0.221462,0.635077,0.214087,0.697423,0.224284,0.411877,0,0,0.200275,0.464196,0.216985,0.454996,0.343165,3
616,'2025/11/15 19:22:28:849',3,0.293194,0.19637,0.34054,0.253808,0.344461,0.275652,0.393376,0.216832,0.41157,0.333388,0.469519,0.353678,0.58819,0.36462,0.658209,0.368724,0.720005,0.282724,0.477012,0.28281,0.605797,0.279756,0.684159,0.276256,0.750752,0.24152,0.457517,0.213343,0.562126,0.202572,0.635355,0.195305,0.698522,0.20596,0.415816,0,0,0.184825,0.466093,0.20767,0.446366,0.346134,3
617,'2025/11/15 19:22:28:858',3,0.281028,0.19875,0.325197,0.260099,0.327989,0.259584,0.395745,0.201578,0.413512,0.315491,0.472124,0.338641,0.594367,0.350224,0.666813,0.353864,0.729347,0.265888,0.478437,0.269963,0.607454,0.266727,0.687815,0.261651,0.75498,0.224758,0.459344,0.198625,0.565495,0.185228,0.641317,0.175277,0.705081,0.188066,0.417835,0,0,0.162946,0.472335,0.183,0.461494,0.3513,3
